"","grid_id","fortify_id","fdisp_orig","fdisp_HL","fdisp_WT","fdisp_HL_WT","fdisp_HL_null","fdisp_WT_null","fdisp_HL_WT_null","z_HL","z_WT","z_HL_WT","sr_orig","sr_HL","sr_WT","sr_HL_WT"
"24747",24747,"850",0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,NA,NA,NA,5,5,5,5
"24748",24748,"851",0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,NA,NA,NA,5,5,5,5
"24749",24749,"852",0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,NA,NA,NA,5,5,5,5
"24750",24750,"853",0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,NA,NA,NA,4,4,4,4
"24751",24751,"854",0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,NA,NA,NA,4,4,4,4
"24752",24752,"855",0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,NA,NA,NA,4,4,4,4
"24753",24753,"856",0.665212699563197,0.665212699563197,0.665212699563197,0.665212699563197,0.665212699563197,0.665212699563197,0.665212699563197,NA,NA,NA,3,3,3,3
"24754",24754,"857",0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,NA,NA,NA,5,5,5,5
"24755",24755,"858",0.756613617066938,0.756613617066938,0.756613617066938,0.756613617066938,0.756613617066938,0.756613617066938,0.756613617066938,NA,NA,NA,6,6,6,6
"24756",24756,"859",0.739792851460527,0.739792851460527,0.739792851460527,0.739792851460527,0.739792851460527,0.739792851460527,0.739792851460527,NA,NA,NA,7,7,7,7
"24757",24757,"860",0.86414441166801,0.86414441166801,0.86414441166801,0.86414441166801,0.86414441166801,0.86414441166801,0.86414441166801,NA,NA,NA,9,9,9,9
"24758",24758,"861",1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,NA,NA,NA,11,11,11,11
"24759",24759,"862",1.19686794155166,1.19686794155166,1.19686794155166,1.19686794155166,1.19686794155166,1.19686794155166,1.19686794155166,NA,NA,NA,12,12,12,12
"24760",24760,"863",1.13843022090245,1.13843022090245,1.13843022090245,1.13843022090245,1.13843022090245,1.13843022090245,1.13843022090245,NA,NA,NA,13,13,13,13
"24761",24761,"864",1.10774545750479,1.10774545750479,1.10774545750479,1.10774545750479,1.10774545750479,1.10774545750479,1.10774545750479,NA,NA,NA,17,17,17,17
"24762",24762,"865",1.06493658038709,1.06493658038709,1.06493658038709,1.06493658038709,1.06493658038709,1.06493658038709,1.06493658038709,NA,NA,NA,15,15,15,15
"24763",24763,"866",1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,NA,NA,NA,17,17,17,17
"24764",24764,"867",1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,NA,NA,NA,16,16,16,16
"24772",24772,"868",1.24668868602707,1.24668868602707,1.24668868602707,1.24668868602707,1.24668868602707,1.24668868602707,1.24668868602707,NA,NA,NA,5,5,5,5
"24773",24773,"869",1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,NA,NA,NA,4,4,4,4
"24774",24774,"870",0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,NA,NA,NA,5,5,5,5
"24775",24775,"871",0.571868093311706,0.571868093311706,0.571868093311706,0.571868093311706,0.571868093311706,0.571868093311706,0.571868093311706,NA,NA,NA,4,4,4,4
"24776",24776,"872",1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,NA,NA,NA,6,6,6,6
"24777",24777,"873",0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,NA,NA,NA,5,5,5,5
"24784",24784,"874",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"24873",24873,"875",1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,NA,NA,NA,2,2,2,2
"24874",24874,"876",1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,NA,NA,NA,2,2,2,2
"24875",24875,"877",1.59704474453579,1.59704474453579,1.59704474453579,1.59704474453579,1.59704474453579,1.59704474453579,1.59704474453579,NA,NA,NA,3,3,3,3
"24876",24876,"878",1.18418145481412,1.18418145481412,1.18418145481412,1.18418145481412,1.18418145481412,1.18418145481412,1.18418145481412,NA,NA,NA,8,8,8,8
"24877",24877,"879",1.02208795193239,1.02208795193239,1.02208795193239,1.02208795193239,1.02208795193239,1.02208795193239,1.02208795193239,NA,NA,NA,12,12,12,12
"24878",24878,"880",0.994102277061729,0.994102277061729,0.994102277061729,0.994102277061729,0.994102277061729,0.994102277061729,0.994102277061729,NA,NA,NA,11,11,11,11
"24879",24879,"881",1.32740493174647,1.32740493174647,1.32740493174647,1.32740493174647,1.32740493174647,1.32740493174647,1.32740493174647,NA,NA,NA,5,5,5,5
"24893",24893,"882",0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,NA,NA,NA,5,5,5,5
"24894",24894,"883",0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,NA,NA,NA,5,5,5,5
"24895",24895,"884",0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,0.582061532480068,NA,NA,NA,5,5,5,5
"24896",24896,"885",0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,NA,NA,NA,3,3,3,3
"24897",24897,"886",0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,0.435557008329741,NA,NA,NA,3,3,3,3
"24911",24911,"887",0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,NA,NA,NA,4,4,4,4
"24914",24914,"888",0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,0.515440966342063,NA,NA,NA,3,3,3,3
"24915",24915,"889",0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,0.470107728906623,NA,NA,NA,4,4,4,4
"24931",24931,"890",0.561144843040483,0.561144843040483,0.561144843040483,0.561144843040483,0.561144843040483,0.561144843040483,0.561144843040483,NA,NA,NA,2,2,2,2
"24932",24932,"891",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"25024",25024,"892",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"25025",25025,"893",1.14171311806177,1.11774946650194,1.11774946650194,1.11774946650194,1.13791252304457,1.14082879924925,1.13678501916507,-0.46787184867288,-0.546346921885196,-0.43527787308336,17,16,16,16
"25026",25026,"894",1.77193848113093,1.69102255836534,1.69102255836534,1.69102255836534,1.7619285077445,1.75964155862902,1.76103214223575,-0.399260359748436,-0.387723026062454,-0.399821390108009,16,14,14,14
"25027",25027,"895",1.96731080484906,2.02144152701292,2.02144152701292,2.02144152701292,1.95352323781683,1.94108095386381,1.94281195695608,0.215832516756439,0.249702632552695,0.250140502677919,10,8,8,8
"25028",25028,"896",1.85171267970802,1.98032878335309,1.98032878335309,1.98032878335309,1.83972917989698,1.84693070664013,1.83774649366815,0.488346585114845,0.474886596054824,0.489706410455607,9,8,8,8
"25029",25029,"897",1.06347097939611,0.999048207244191,0.999048207244191,0.999048207244191,1.05029946759485,1.05220248139693,1.05846042908757,-0.551900460354408,-0.581042553125672,-0.677581298739086,8,7,7,7
"25030",25030,"898",0.984295263132715,0.940215067320228,0.940215067320228,0.940215067320228,0.980259479387105,0.983171227659804,0.980172277060443,-0.569384394229629,-0.626754011358495,-0.556375103130297,9,8,8,8
"25031",25031,"899",1.97344178163592,2.03662843043621,1.73078512820394,1.73078512820394,1.97764226714406,1.96299407271021,1.9564194874255,0.291939945107716,-0.943269438645898,-0.928737160652996,18,15,14,14
"25032",25032,"900",1.85099773115815,1.94353493485569,1.74820453652371,1.74820453652371,1.84532331227999,1.83726674857622,1.84715947156395,0.607947697811574,-0.47223273968457,-0.543253996213497,25,20,19,19
"25033",25033,"901",1.71980882069096,1.84798402725003,1.55798362733849,1.60666156143025,1.70887656350991,1.70950855128171,1.70690563597463,0.709836140924094,-0.755504958610807,-0.459483164481869,24,18,18,17
"25034",25034,"902",1.65980532879416,1.76921321776715,1.50288296026597,1.53575996041633,1.66750596796684,1.64572522700035,1.6536254942754,0.62327846816348,-0.810665972872132,-0.61163376591157,25,20,20,19
"25035",25035,"903",1.46926765111152,1.51582988245349,1.48419590986285,1.51582988245349,1.4676577423868,1.45799473496847,1.4656584160121,0.327351014850125,0.197395570049915,0.341781924210788,25,20,21,20
"25036",25036,"904",1.48987456662905,1.55629064241628,1.52624791457767,1.55629064241628,1.48583538743834,1.48992960875192,1.48435970763984,0.489990090284247,0.293290703462571,0.496834851537568,27,22,23,22
"25037",25037,"905",1.58185164211197,1.63242015883476,1.6055043657448,1.63242015883476,1.58228108489818,1.57912415589716,1.58238624307302,0.436164446058663,0.265771684447949,0.445203334502711,30,26,27,26
"25038",25038,"906",1.53096240299703,1.55893054592982,1.54154722745379,1.55893054592982,1.52838688180443,1.52992408328579,1.52655412882233,0.283414365051435,0.130582775974295,0.297801113243236,33,29,30,29
"25039",25039,"907",1.57872103581606,1.59205238084952,1.59205238084952,1.59205238084952,1.57917375340637,1.57803097849675,1.57846289652556,0.132714257645661,0.144906089831346,0.140885885936401,32,29,29,29
"25040",25040,"908",1.65363432668103,1.70590710648724,1.68106812890373,1.70590710648724,1.65183424123214,1.65162061774021,1.65023780686088,0.622429881383522,0.389894162996457,0.62464623611082,36,32,33,32
"25041",25041,"909",1.68147447057299,1.73698950951619,1.71045332305771,1.73698950951619,1.67497752649785,1.6787775334909,1.67866264822533,0.729987035473877,0.442194173859455,0.705171757234163,37,33,34,33
"25042",25042,"910",1.56256512453525,1.58533751156124,1.57053599575497,1.58533751156124,1.55930056343883,1.55719376913376,1.55660371317391,0.325704697225982,0.180737993299883,0.34498626764603,38,34,35,34
"25043",25043,"911",1.55573886412878,1.57166433777931,1.55706767592385,1.57166433777931,1.54951466432083,1.55552101454239,1.55279445617716,0.22098837897477,0.0188089736723337,0.187898696769255,34,30,31,30
"25044",25044,"912",1.45743639897033,1.48837672253119,1.47995374084943,1.48837672253119,1.45146084818408,1.4566232634148,1.45791799944313,0.343382033564684,0.249951893840353,0.29578002344945,37,32,33,32
"25045",25045,"913",1.48642663538298,1.41981665742032,1.5317785593074,1.41981665742032,1.48458672864567,1.48315606128926,1.48423960691165,-0.684182698782555,0.647501467449472,-0.656407870830175,42,37,39,37
"25046",25046,"914",1.36221598750197,1.28258224157357,1.39207533518353,1.28258224157357,1.35870438165791,1.36464553513821,1.36187748930758,-1.02823717666381,0.441567502196162,-1.04521842609907,46,42,43,42
"25047",25047,"915",1.31944779976096,1.25390672269234,1.34371913770036,1.25390672269234,1.32186991439035,1.3168989160137,1.31759727290339,-0.847804534687597,0.426676631341424,-0.773779624893421,48,43,45,43
"25048",25048,"916",1.25100699922802,1.20740636851475,1.26379465732182,1.20740636851475,1.25228482011542,1.24915436261568,1.25124377972574,-0.635334843386454,0.32684866136888,-0.610041422222626,62,54,59,54
"25049",25049,"917",1.0275934597276,0.949217329434224,1.03731680052517,0.949217329434224,1.02552437550061,1.02743112776459,1.02653517530214,-1.27624483479455,0.341133710448753,-1.34277467913708,54,47,52,47
"25103",25103,"918",0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,NA,NA,NA,4,4,4,4
"25104",25104,"919",0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,0.570409436094688,NA,NA,NA,4,4,4,4
"25105",25105,"920",0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,NA,NA,NA,5,5,5,5
"25106",25106,"921",0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,0.701161146239237,NA,NA,NA,5,5,5,5
"25107",25107,"922",0.729167243746497,0.729167243746497,0.729167243746497,0.729167243746497,0.729167243746497,0.729167243746497,0.729167243746497,NA,NA,NA,6,6,6,6
"25108",25108,"923",0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,NA,NA,NA,5,5,5,5
"25109",25109,"924",0.587464179212426,0.587464179212426,0.587464179212426,0.587464179212426,0.587464179212426,0.587464179212426,0.587464179212426,NA,NA,NA,4,4,4,4
"25110",25110,"925",0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,0.687184916924329,NA,NA,NA,5,5,5,5
"25111",25111,"926",0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,0.752571211830289,NA,NA,NA,4,4,4,4
"25112",25112,"927",0.677858331681561,0.677858331681561,0.677858331681561,0.677858331681561,0.677858331681561,0.677858331681561,0.677858331681561,NA,NA,NA,5,5,5,5
"25113",25113,"928",0.728436995952202,0.728436995952202,0.728436995952202,0.728436995952202,0.728436995952202,0.728436995952202,0.728436995952202,NA,NA,NA,6,6,6,6
"25114",25114,"929",0.759478831054859,0.759478831054859,0.759478831054859,0.759478831054859,0.759478831054859,0.759478831054859,0.759478831054859,NA,NA,NA,6,6,6,6
"25115",25115,"930",0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,NA,NA,NA,5,5,5,5
"25116",25116,"931",0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,0.779588895416488,NA,NA,NA,5,5,5,5
"25117",25117,"932",0.689951975241759,0.689951975241759,0.689951975241759,0.689951975241759,0.689951975241759,0.689951975241759,0.689951975241759,NA,NA,NA,9,9,9,9
"25118",25118,"933",1.29763263962588,1.29763263962588,1.29763263962588,1.29763263962588,1.29763263962588,1.29763263962588,1.29763263962588,NA,NA,NA,10,10,10,10
"25119",25119,"934",1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,1.22321918561992,NA,NA,NA,11,11,11,11
"25120",25120,"935",1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,NA,NA,NA,13,13,13,13
"25121",25121,"936",1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,1.13140341278092,NA,NA,NA,13,13,13,13
"25122",25122,"937",1.43112651699621,1.43112651699621,1.43112651699621,1.43112651699621,1.43112651699621,1.43112651699621,1.43112651699621,NA,NA,NA,20,20,20,20
"25123",25123,"938",1.45015239939263,1.45015239939263,1.45015239939263,1.45015239939263,1.45015239939263,1.45015239939263,1.45015239939263,NA,NA,NA,21,21,21,21
"25124",25124,"939",1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,1.10386909697914,NA,NA,NA,17,17,17,17
"25125",25125,"940",1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,1.1316741654471,NA,NA,NA,16,16,16,16
"25133",25133,"941",1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,1.01644321118627,NA,NA,NA,4,4,4,4
"25134",25134,"942",1.161791040393,1.161791040393,1.161791040393,1.161791040393,1.161791040393,1.161791040393,1.161791040393,NA,NA,NA,5,5,5,5
"25135",25135,"943",1.07311907479515,1.07311907479515,1.07311907479515,1.07311907479515,1.07311907479515,1.07311907479515,1.07311907479515,NA,NA,NA,6,6,6,6
"25136",25136,"944",0.562366915592307,0.562366915592307,0.562366915592307,0.562366915592307,0.562366915592307,0.562366915592307,0.562366915592307,NA,NA,NA,3,3,3,3
"25137",25137,"945",1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,1.16790724661952,NA,NA,NA,6,6,6,6
"25138",25138,"946",0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,0.982535932708836,NA,NA,NA,5,5,5,5
"25145",25145,"947",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"25147",25147,"948",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"25227",25227,"949",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"25228",25228,"950",1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,NA,NA,NA,2,2,2,2
"25229",25229,"951",1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,NA,NA,NA,2,2,2,2
"25230",25230,"952",1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,NA,NA,NA,2,2,2,2
"25231",25231,"953",0,0,0,0,0,0,0,NA,NA,NA,1,1,1,1
"25234",25234,"954",1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,1.77988536219473,NA,NA,NA,2,2,2,2
"25235",25235,"955",1.45722041115357,1.45722041115357,1.45722041115357,1.45722041115357,1.45722041115357,1.45722041115357,1.45722041115357,NA,NA,NA,4,4,4,4
"25236",25236,"956",0.952844383892153,0.952844383892153,0.952844383892153,0.952844383892153,0.952844383892153,0.952844383892153,0.952844383892153,NA,NA,NA,9,9,9,9
